case_id,atm_id,mule_score,burst_score,geo_score,hub_score,label
124,ATM004,0.3885,0.7359,0.6535,0.2201,0
124,ATM005,0.3885,0.7359,0.8299,1.0,1
124,ATM006,0.3885,0.7359,0.8968,1.0,0
124,ATM007,0.3885,0.7359,0.73,1.0,0
124,ATM008,0.3885,0.7359,0.416,0.4752,0
124,ATM009,0.3885,0.7359,0.1062,0.0,0
124,ATM010,0.3885,0.7359,0.4303,1.0,0
124,ATM011,0.3885,0.7359,0.2161,0.2197,0
124,ATM012,0.3885,0.7359,0.2695,0.0,0
125,ATM001,0.3463,0.6462,0.0445,1.0,1
125,ATM002,0.3463,0.6462,0.5927,0.4602,0
125,ATM003,0.3463,0.6462,0.5069,0.2494,0
125,ATM004,0.3463,0.6462,0.6535,0.2201,0
125,ATM005,0.3463,0.6462,0.8299,1.0,0
125,ATM006,0.3463,0.6462,0.8968,1.0,0
125,ATM007,0.3463,0.6462,0.73,1.0,0
125,ATM008,0.3463,0.6462,0.416,0.4752,0
125,ATM009,0.3463,0.6462,0.1062,0.0,0
125,ATM010,0.3463,0.6462,0.4303,1.0,0
125,ATM011,0.3463,0.6462,0.2161,0.2197,0
125,ATM012,0.3463,0.6462,0.2695,0.0,0
126,ATM001,0.2168,0.3465,0.6054,1.0,0
126,ATM002,0.2168,0.3465,0.0296,0.4602,0
126,ATM003,0.2168,0.3465,0.2712,0.2494,0
126,ATM004,0.2168,0.3465,0.319,0.2201,0
126,ATM005,0.2168,0.3465,0.4439,1.0,0
126,ATM006,0.2168,0.3465,0.6973,1.0,0
126,ATM007,0.2168,0.3465,0.3976,1.0,0
126,ATM008,0.2168,0.3465,0.446,0.4752,0
126,ATM009,0.2168,0.3465,0.0813,0.0,0
126,ATM010,0.2168,0.3465,0.7441,1.0,1
126,ATM011,0.2168,0.3465,0.1531,0.2197,0
126,ATM012,0.2168,0.3465,0.5122,0.0,0
127,ATM001,0.2304,0.3803,0.6397,1.0,0
127,ATM002,0.2304,0.3803,0.3232,0.4602,0
127,ATM003,0.2304,0.3803,0.6754,0.2494,1
127,ATM004,0.2304,0.3803,0.0208,0.2201,0
127,ATM005,0.2304,0.3803,0.7704,1.0,0
127,ATM006,0.2304,0.3803,0.5226,1.0,0
127,ATM007,0.2304,0.3803,0.7336,1.0,0
127,ATM008,0.2304,0.3803,0.2824,0.4752,0
127,ATM009,0.2304,0.3803,0.1115,0.0,0
127,ATM010,0.2304,0.3803,0.2449,1.0,0
127,ATM011,0.2304,0.3803,0.2302,0.2197,0
127,ATM012,0.2304,0.3803,0.1498,0.0,0
128,ATM001,0.3463,0.6462,0.9048,1.0,0
128,ATM002,0.3463,0.6462,0.6989,0.4602,0
128,ATM003,0.3463,0.6462,0.3734,0.5071,1
128,ATM004,0.3463,0.6462,0.5135,0.2201,0
128,ATM005,0.3463,0.6462,0.7591,1.0,0
128,ATM006,0.3463,0.6462,0.0169,1.0,0
128,ATM007,0.3463,0.6462,0.5374,1.0,0
128,ATM008,0.3463,0.6462,0.3626,0.4752,0
128,ATM009,0.3463,0.6462,0.0813,0.0,0
128,ATM010,0.3463,0.6462,0.5696,1.0,0
128,ATM011,0.3463,0.6462,0.1634,0.2197,0
128,ATM012,0.3463,0.6462,0.2993,0.0,0
129,ATM001,0.3337,0.6188,0.0445,1.0,0
129,ATM002,0.3337,0.6188,0.5927,0.4602,0
129,ATM003,0.3337,0.6188,0.5069,0.7651,0
129,ATM004,0.3337,0.6188,0.6535,0.2201,0
129,ATM005,0.3337,0.6188,0.8299,1.0,0
129,ATM006,0.3337,0.6188,0.8968,1.0,0
129,ATM007,0.3337,0.6188,0.73,1.0,1
129,ATM008,0.3337,0.6188,0.416,0.4752,0
129,ATM009,0.3337,0.6188,0.1062,0.0,0
129,ATM010,0.3337,0.6188,0.4303,1.0,0
129,ATM011,0.3337,0.6188,0.2161,0.2197,0
129,ATM012,0.3337,0.6188,0.2695,0.0,0
130,ATM001,0.2047,0.3156,0.6054,1.0,0
130,ATM002,0.2047,0.3156,0.0296,0.4602,0
130,ATM003,0.2047,0.3156,0.2712,0.7651,0
130,ATM004,0.2047,0.3156,0.319,0.2201,0
130,ATM005,0.2047,0.3156,0.4439,1.0,0
130,ATM006,0.2047,0.3156,0.6973,1.0,0
130,ATM007,0.2047,0.3156,0.3976,1.0,0
130,ATM008,0.2047,0.3156,0.446,0.4752,0
130,ATM009,0.2047,0.3156,0.0813,0.0,0
130,ATM010,0.2047,0.3156,0.7441,1.0,1
130,ATM011,0.2047,0.3156,0.1531,0.2197,0
130,ATM012,0.2047,0.3156,0.5122,0.0,0
131,ATM001,0.1421,0.139,0.0445,1.0,0
131,ATM002,0.1421,0.139,0.5927,0.4602,0
131,ATM003,0.1421,0.139,0.5069,0.7651,0
131,ATM004,0.1421,0.139,0.6535,0.2201,0
131,ATM005,0.1421,0.139,0.8299,1.0,1
131,ATM006,0.1421,0.139,0.8968,1.0,0
131,ATM007,0.1421,0.139,0.73,1.0,0
131,ATM008,0.1421,0.139,0.416,0.4752,0
131,ATM009,0.1421,0.139,0.1062,0.0,0
131,ATM010,0.1421,0.139,0.4303,1.0,0
131,ATM011,0.1421,0.139,0.2161,0.2197,0
131,ATM012,0.1421,0.139,0.2695,0.0,0
132,ATM001,0.3873,0.7334,0.5003,1.0,0
132,ATM002,0.3873,0.7334,0.2786,0.4602,0
132,ATM003,0.3873,0.7334,0.0328,0.7651,0
132,ATM004,0.3873,0.7334,0.6784,0.2201,0
132,ATM005,0.3873,0.7334,0.4713,1.0,0
132,ATM006,0.3873,0.7334,0.3804,1.0,0
132,ATM007,0.3873,0.7334,0.8322,1.0,0
132,ATM008,0.3873,0.7334,0.3704,0.4752,0
132,ATM009,0.3873,0.7334,0.2,0.0,0
132,ATM010,0.3873,0.7334,0.1857,1.0,1
132,ATM011,0.3873,0.7334,0.4118,0.2197,0
132,ATM012,0.3873,0.7334,0.153,0.0,0
133,ATM001,0.245,0.4162,0.5003,1.0,0
133,ATM002,0.245,0.4162,0.2786,0.4602,0
133,ATM003,0.245,0.4162,0.0328,0.7651,0
133,ATM004,0.245,0.4162,0.6784,0.2201,1
133,ATM005,0.245,0.4162,0.4713,1.0,0
133,ATM006,0.245,0.4162,0.3804,1.0,0
133,ATM007,0.245,0.4162,0.8322,1.0,0
133,ATM008,0.245,0.4162,0.3704,0.4752,0
133,ATM009,0.245,0.4162,0.2,0.0,0
133,ATM010,0.245,0.4162,0.1857,1.0,0
133,ATM011,0.245,0.4162,0.4118,0.2197,0
133,ATM012,0.245,0.4162,0.153,0.0,0
134,ATM001,0.2278,0.3741,0.5003,1.0,0
134,ATM002,0.2278,0.3741,0.2786,0.4602,0
134,ATM003,0.2278,0.3741,0.0328,0.7651,0
134,ATM004,0.2278,0.3741,0.6784,0.4801,0
134,ATM005,0.2278,0.3741,0.4713,1.0,0
134,ATM006,0.2278,0.3741,0.3804,1.0,0
134,ATM007,0.2278,0.3741,0.8322,1.0,0
134,ATM008,0.2278,0.3741,0.3704,0.4752,0
134,ATM009,0.2278,0.3741,0.2,0.0,0
134,ATM010,0.2278,0.3741,0.1857,1.0,1
134,ATM011,0.2278,0.3741,0.4118,0.2197,0
134,ATM012,0.2278,0.3741,0.153,0.0,0
135,ATM001,0.3885,0.7359,0.6054,1.0,0
135,ATM002,0.3885,0.7359,0.0296,0.4602,0
135,ATM003,0.3885,0.7359,0.2712,0.7651,0
135,ATM004,0.3885,0.7359,0.319,0.4801,0
135,ATM005,0.3885,0.7359,0.4439,1.0,0
135,ATM006,0.3885,0.7359,0.6973,1.0,0
135,ATM007,0.3885,0.7359,0.3976,1.0,0
135,ATM008,0.3885,0.7359,0.446,0.4752,0
135,ATM009,0.3885,0.7359,0.0813,0.0,0
135,ATM010,0.3885,0.7359,0.7441,1.0,1
135,ATM011,0.3885,0.7359,0.1531,0.2197,0
135,ATM012,0.3885,0.7359,0.5122,0.0,0
136,ATM001,0.5183,0.9967,0.5003,1.0,0
136,ATM002,0.5183,0.9967,0.2786,0.4602,0
136,ATM003,0.5183,0.9967,0.0328,0.7651,0
136,ATM004,0.5183,0.9967,0.6784,0.4801,0
136,ATM005,0.5183,0.9967,0.4713,1.0,0
136,ATM006,0.5183,0.9967,0.3804,1.0,0
136,ATM007,0.5183,0.9967,0.8322,1.0,0
136,ATM008,0.5183,0.9967,0.3704,0.4752,0
136,ATM009,0.5183,0.9967,0.2,0.0,0
136,ATM010,0.5183,0.9967,0.1857,1.0,0
136,ATM011,0.5183,0.9967,0.4118,0.2197,0
136,ATM012,0.5183,0.9967,0.153,0.0,1
137,ATM001,0.2132,0.3373,0.9048,1.0,0
137,ATM002,0.2132,0.3373,0.6989,0.4602,0
137,ATM003,0.2132,0.3373,0.3734,0.7651,0
137,ATM004,0.2132,0.3373,0.5135,0.4801,0
137,ATM005,0.2132,0.3373,0.7591,1.0,0
137,ATM006,0.2132,0.3373,0.0169,1.0,0
137,ATM007,0.2132,0.3373,0.5374,1.0,0
137,ATM008,0.2132,0.3373,0.3626,0.4752,0
137,ATM009,0.2132,0.3373,0.0813,0.0,0
137,ATM010,0.2132,0.3373,0.5696,1.0,1
137,ATM011,0.2132,0.3373,0.1634,0.2197,0
137,ATM012,0.2132,0.3373,0.2993,0.2612,0
138,ATM001,0.1126,0.032,0.9048,1.0,0
138,ATM002,0.1126,0.032,0.6989,0.4602,0
138,ATM003,0.1126,0.032,0.3734,0.7651,0
138,ATM004,0.1126,0.032,0.5135,0.4801,0
138,ATM005,0.1126,0.032,0.7591,1.0,1
138,ATM006,0.1126,0.032,0.0169,1.0,0
138,ATM007,0.1126,0.032,0.5374,1.0,0
138,ATM008,0.1126,0.032,0.3626,0.4752,0
138,ATM009,0.1126,0.032,0.0813,0.0,0
138,ATM010,0.1126,0.032,0.5696,1.0,0
138,ATM011,0.1126,0.032,0.1634,0.2197,0
138,ATM012,0.1126,0.032,0.2993,0.2612,0
139,ATM001,0.132,0.1061,0.6054,1.0,1
139,ATM002,0.132,0.1061,0.0296,0.4602,0
139,ATM003,0.132,0.1061,0.2712,0.7651,0
139,ATM004,0.132,0.1061,0.319,0.4801,0
139,ATM005,0.132,0.1061,0.4439,1.0,0
139,ATM006,0.132,0.1061,0.6973,1.0,0
139,ATM007,0.132,0.1061,0.3976,1.0,0
139,ATM008,0.132,0.1061,0.446,0.4752,0
139,ATM009,0.132,0.1061,0.0813,0.0,0
139,ATM010,0.132,0.1061,0.7441,1.0,0
139,ATM011,0.132,0.1061,0.1531,0.2197,0
139,ATM012,0.132,0.1061,0.5122,0.2612,0
140,ATM001,0.5183,0.9967,0.0445,1.0,0
140,ATM002,0.5183,0.9967,0.5927,0.4602,0
140,ATM003,0.5183,0.9967,0.5069,0.7651,0
140,ATM004,0.5183,0.9967,0.6535,0.4801,0
140,ATM005,0.5183,0.9967,0.8299,1.0,1
140,ATM006,0.5183,0.9967,0.8968,1.0,0
140,ATM007,0.5183,0.9967,0.73,1.0,0
140,ATM008,0.5183,0.9967,0.416,0.4752,0
140,ATM009,0.5183,0.9967,0.1062,0.0,0
140,ATM010,0.5183,0.9967,0.4303,1.0,0
140,ATM011,0.5183,0.9967,0.2161,0.2197,0
140,ATM012,0.5183,0.9967,0.2695,0.2612,0
141,ATM001,0.2367,0.3959,0.6397,1.0,0
141,ATM002,0.2367,0.3959,0.3232,0.4602,0
141,ATM003,0.2367,0.3959,0.6754,0.7651,0
141,ATM004,0.2367,0.3959,0.0208,0.4801,0
141,ATM005,0.2367,0.3959,0.7704,1.0,0
141,ATM006,0.2367,0.3959,0.5226,1.0,0
141,ATM007,0.2367,0.3959,0.7336,1.0,0
141,ATM008,0.2367,0.3959,0.2824,0.4752,0
141,ATM009,0.2367,0.3959,0.1115,0.0,0
141,ATM010,0.2367,0.3959,0.2449,1.0,1
141,ATM011,0.2367,0.3959,0.2302,0.2197,0
141,ATM012,0.2367,0.3959,0.1498,0.2612,0
142,ATM001,0.3394,0.6313,0.6397,1.0,0
142,ATM002,0.3394,0.6313,0.3232,0.4602,0
142,ATM003,0.3394,0.6313,0.6754,0.7651,0
142,ATM004,0.3394,0.6313,0.0208,0.4801,0
142,ATM005,0.3394,0.6313,0.7704,1.0,1
142,ATM006,0.3394,0.6313,0.5226,1.0,0
142,ATM007,0.3394,0.6313,0.7336,1.0,0
142,ATM008,0.3394,0.6313,0.2824,0.4752,0
142,ATM009,0.3394,0.6313,0.1115,0.0,0
142,ATM010,0.3394,0.6313,0.2449,1.0,0
142,ATM011,0.3394,0.6313,0.2302,0.2197,0
142,ATM012,0.3394,0.6313,0.1498,0.2612,0
143,ATM001,0.3838,0.7261,0.0445,1.0,0
143,ATM002,0.3838,0.7261,0.5927,0.4602,0
143,ATM003,0.3838,0.7261,0.5069,0.7651,0
143,ATM004,0.3838,0.7261,0.6535,0.4801,0
143,ATM005,0.3838,0.7261,0.8299,1.0,1
143,ATM006,0.3838,0.7261,0.8968,1.0,0
143,ATM007,0.3838,0.7261,0.73,1.0,0
143,ATM008,0.3838,0.7261,0.416,0.4752,0
143,ATM009,0.3838,0.7261,0.1062,0.0,0
143,ATM010,0.3838,0.7261,0.4303,1.0,0
143,ATM011,0.3838,0.7261,0.2161,0.2197,0
143,ATM012,0.3838,0.7261,0.2695,0.2612,0
144,ATM001,0.3565,0.6681,0.0445,1.0,0
144,ATM002,0.3565,0.6681,0.5927,0.4602,0
144,ATM003,0.3565,0.6681,0.5069,0.7651,0
144,ATM004,0.3565,0.6681,0.6535,0.4801,0
144,ATM005,0.3565,0.6681,0.8299,1.0,1
144,ATM006,0.3565,0.6681,0.8968,1.0,0
144,ATM007,0.3565,0.6681,0.73,1.0,0
144,ATM008,0.3565,0.6681,0.416,0.4752,0
144,ATM009,0.3565,0.6681,0.1062,0.0,0
144,ATM010,0.3565,0.6681,0.4303,1.0,0
144,ATM011,0.3565,0.6681,0.2161,0.2197,0
144,ATM012,0.3565,0.6681,0.2695,0.2612,0
145,ATM001,0.3596,0.6748,0.6397,1.0,0
145,ATM002,0.3596,0.6748,0.3232,0.4602,0
145,ATM003,0.3596,0.6748,0.6754,0.7651,0
145,ATM004,0.3596,0.6748,0.0208,0.4801,0
145,ATM005,0.3596,0.6748,0.7704,1.0,0
145,ATM006,0.3596,0.6748,0.5226,1.0,0
145,ATM007,0.3596,0.6748,0.7336,1.0,0
145,ATM008,0.3596,0.6748,0.2824,0.4752,0
145,ATM009,0.3596,0.6748,0.1115,0.0,0
145,ATM010,0.3596,0.6748,0.2449,1.0,1
145,ATM011,0.3596,0.6748,0.2302,0.2197,0
145,ATM012,0.3596,0.6748,0.1498,0.2612,0
146,ATM001,0.4313,0.8242,0.6397,1.0,0
146,ATM002,0.4313,0.8242,0.3232,0.4602,0
146,ATM003,0.4313,0.8242,0.6754,0.7651,0
146,ATM004,0.4313,0.8242,0.0208,0.4801,0
146,ATM005,0.4313,0.8242,0.7704,1.0,0
146,ATM006,0.4313,0.8242,0.5226,1.0,0
146,ATM007,0.4313,0.8242,0.7336,1.0,0
146,ATM008,0.4313,0.8242,0.2824,0.4752,0
146,ATM009,0.4313,0.8242,0.1115,0.0,0
146,ATM010,0.4313,0.8242,0.2449,1.0,0
146,ATM011,0.4313,0.8242,0.2302,0.2197,1
146,ATM012,0.4313,0.8242,0.1498,0.2612,0
147,ATM001,0.5183,0.9967,0.9048,1.0,0
147,ATM002,0.5183,0.9967,0.6989,0.4602,1
147,ATM003,0.5183,0.9967,0.3734,0.7651,0
147,ATM004,0.5183,0.9967,0.5135,0.4801,0
147,ATM005,0.5183,0.9967,0.7591,1.0,0
147,ATM006,0.5183,0.9967,0.0169,1.0,0
147,ATM007,0.5183,0.9967,0.5374,1.0,0
147,ATM008,0.5183,0.9967,0.3626,0.4752,0
147,ATM009,0.5183,0.9967,0.0813,0.0,0
147,ATM010,0.5183,0.9967,0.5696,1.0,0
147,ATM011,0.5183,0.9967,0.1634,0.4848,0
147,ATM012,0.5183,0.9967,0.2993,0.2612,0
148,ATM001,0.2163,0.3453,0.0445,1.0,0
148,ATM002,0.2163,0.3453,0.5927,0.7257,0
148,ATM003,0.2163,0.3453,0.5069,0.7651,0
148,ATM004,0.2163,0.3453,0.6535,0.4801,0
148,ATM005,0.2163,0.3453,0.8299,1.0,1
148,ATM006,0.2163,0.3453,0.8968,1.0,0
148,ATM007,0.2163,0.3453,0.73,1.0,0
148,ATM008,0.2163,0.3453,0.416,0.4752,0
148,ATM009,0.2163,0.3453,0.1062,0.0,0
148,ATM010,0.2163,0.3453,0.4303,1.0,0
148,ATM011,0.2163,0.3453,0.2161,0.4848,0
148,ATM012,0.2163,0.3453,0.2695,0.2612,0
149,ATM001,0.5183,0.9967,0.9048,1.0,1
149,ATM002,0.5183,0.9967,0.6989,0.7257,0
149,ATM003,0.5183,0.9967,0.3734,0.7651,0
149,ATM004,0.5183,0.9967,0.5135,0.4801,0
149,ATM005,0.5183,0.9967,0.7591,1.0,0
149,ATM006,0.5183,0.9967,0.0169,1.0,0
149,ATM007,0.5183,0.9967,0.5374,1.0,0
149,ATM008,0.5183,0.9967,0.3626,0.4752,0
149,ATM009,0.5183,0.9967,0.0813,0.0,0
149,ATM010,0.5183,0.9967,0.5696,1.0,0
149,ATM011,0.5183,0.9967,0.1634,0.4848,0
149,ATM012,0.5183,0.9967,0.2993,0.2612,0
150,ATM001,0.3244,0.5985,0.6054,1.0,0
150,ATM002,0.3244,0.5985,0.0296,0.7257,0
150,ATM003,0.3244,0.5985,0.2712,0.7651,0
150,ATM004,0.3244,0.5985,0.319,0.4801,0
150,ATM005,0.3244,0.5985,0.4439,1.0,0
150,ATM006,0.3244,0.5985,0.6973,1.0,0
150,ATM007,0.3244,0.5985,0.3976,1.0,0
150,ATM008,0.3244,0.5985,0.446,0.4752,0
150,ATM009,0.3244,0.5985,0.0813,0.0,0
150,ATM010,0.3244,0.5985,0.7441,1.0,1
150,ATM011,0.3244,0.5985,0.1531,0.4848,0
150,ATM012,0.3244,0.5985,0.5122,0.2612,0
151,ATM001,0.3087,0.5636,0.9048,1.0,0
151,ATM002,0.3087,0.5636,0.6989,0.7257,0
151,ATM003,0.3087,0.5636,0.3734,0.7651,0
151,ATM004,0.3087,0.5636,0.5135,0.4801,0
151,ATM005,0.3087,0.5636,0.7591,1.0,1
151,ATM006,0.3087,0.5636,0.0169,1.0,0
151,ATM007,0.3087,0.5636,0.5374,1.0,0
151,ATM008,0.3087,0.5636,0.3626,0.4752,0
151,ATM009,0.3087,0.5636,0.0813,0.0,0
151,ATM010,0.3087,0.5636,0.5696,1.0,0
151,ATM011,0.3087,0.5636,0.1634,0.4848,0
151,ATM012,0.3087,0.5636,0.2993,0.2612,0
152,ATM001,0.1173,0.0523,0.5003,1.0,1
152,ATM002,0.1173,0.0523,0.2786,0.7257,0
152,ATM003,0.1173,0.0523,0.0328,0.7651,0
152,ATM004,0.1173,0.0523,0.6784,0.4801,0
152,ATM005,0.1173,0.0523,0.4713,1.0,0
152,ATM006,0.1173,0.0523,0.3804,1.0,0
152,ATM007,0.1173,0.0523,0.8322,1.0,0
152,ATM008,0.1173,0.0523,0.3704,0.4752,0
152,ATM009,0.1173,0.0523,0.2,0.0,0
152,ATM010,0.1173,0.0523,0.1857,1.0,0
152,ATM011,0.1173,0.0523,0.4118,0.4848,0
152,ATM012,0.1173,0.0523,0.153,0.2612,0
153,ATM001,0.5183,0.9967,0.0445,1.0,0
153,ATM002,0.5183,0.9967,0.5927,0.7257,0
153,ATM003,0.5183,0.9967,0.5069,0.7651,0
153,ATM004,0.5183,0.9967,0.6535,0.4801,0
153,ATM005,0.5183,0.9967,0.8299,1.0,1
153,ATM006,0.5183,0.9967,0.8968,1.0,0
153,ATM007,0.5183,0.9967,0.73,1.0,0
153,ATM008,0.5183,0.9967,0.416,0.4752,0
153,ATM009,0.5183,0.9967,0.1062,0.0,0
153,ATM010,0.5183,0.9967,0.4303,1.0,0
153,ATM011,0.5183,0.9967,0.2161,0.4848,0
153,ATM012,0.5183,0.9967,0.2695,0.2612,0
154,ATM001,0.3534,0.6614,0.0445,1.0,0
154,ATM002,0.3534,0.6614,0.5927,0.7257,0
154,ATM003,0.3534,0.6614,0.5069,0.7651,0
154,ATM004,0.3534,0.6614,0.6535,0.4801,0
154,ATM005,0.3534,0.6614,0.8299,1.0,0
154,ATM006,0.3534,0.6614,0.8968,1.0,0
154,ATM007,0.3534,0.6614,0.73,1.0,0
154,ATM008,0.3534,0.6614,0.416,0.4752,1
154,ATM009,0.3534,0.6614,0.1062,0.0,0
154,ATM010,0.3534,0.6614,0.4303,1.0,0
154,ATM011,0.3534,0.6614,0.2161,0.4848,0
154,ATM012,0.3534,0.6614,0.2695,0.2612,0
155,ATM001,0.3104,0.5674,0.6054,1.0,0
155,ATM002,0.3104,0.5674,0.0296,0.7257,0
155,ATM003,0.3104,0.5674,0.2712,0.7651,0
155,ATM004,0.3104,0.5674,0.319,0.4801,1
155,ATM005,0.3104,0.5674,0.4439,1.0,0
155,ATM006,0.3104,0.5674,0.6973,1.0,0
155,ATM007,0.3104,0.5674,0.3976,1.0,0
155,ATM008,0.3104,0.5674,0.446,0.7434,0
155,ATM009,0.3104,0.5674,0.0813,0.0,0
155,ATM010,0.3104,0.5674,0.7441,1.0,0
155,ATM011,0.3104,0.5674,0.1531,0.4848,0
155,ATM012,0.3104,0.5674,0.5122,0.2612,0
156,ATM001,0.5183,0.9967,0.9048,1.0,0
156,ATM002,0.5183,0.9967,0.6989,0.7257,0
156,ATM003,0.5183,0.9967,0.3734,0.7651,0
156,ATM004,0.5183,0.9967,0.5135,0.7487,0
156,ATM005,0.5183,0.9967,0.7591,1.0,0
156,ATM006,0.5183,0.9967,0.0169,1.0,0
156,ATM007,0.5183,0.9967,0.5374,1.0,0
156,ATM008,0.5183,0.9967,0.3626,0.7434,1
156,ATM009,0.5183,0.9967,0.0813,0.0,0
156,ATM010,0.5183,0.9967,0.5696,1.0,0
156,ATM011,0.5183,0.9967,0.1634,0.4848,0
156,ATM012,0.5183,0.9967,0.2993,0.2612,0
157,ATM001,0.2784,0.4949,0.5003,1.0,0
157,ATM002,0.2784,0.4949,0.2786,0.7257,0
157,ATM003,0.2784,0.4949,0.0328,0.7651,0
157,ATM004,0.2784,0.4949,0.6784,0.7487,0
157,ATM005,0.2784,0.4949,0.4713,1.0,1
157,ATM006,0.2784,0.4949,0.3804,1.0,0
157,ATM007,0.2784,0.4949,0.8322,1.0,0
157,ATM008,0.2784,0.4949,0.3704,1.0,0
157,ATM009,0.2784,0.4949,0.2,0.0,0
157,ATM010,0.2784,0.4949,0.1857,1.0,0
157,ATM011,0.2784,0.4949,0.4118,0.4848,0
157,ATM012,0.2784,0.4949,0.153,0.2612,0
158,ATM001,0.3944,0.7483,0.6054,1.0,0
158,ATM002,0.3944,0.7483,0.0296,0.7257,0
158,ATM003,0.3944,0.7483,0.2712,0.7651,0
158,ATM004,0.3944,0.7483,0.319,0.7487,0
158,ATM005,0.3944,0.7483,0.4439,1.0,1
158,ATM006,0.3944,0.7483,0.6973,1.0,0
158,ATM007,0.3944,0.7483,0.3976,1.0,0
158,ATM008,0.3944,0.7483,0.446,1.0,0
158,ATM009,0.3944,0.7483,0.0813,0.0,0
158,ATM010,0.3944,0.7483,0.7441,1.0,0
158,ATM011,0.3944,0.7483,0.1531,0.4848,0
158,ATM012,0.3944,0.7483,0.5122,0.2612,0
159,ATM001,0.234,0.3893,0.9048,1.0,1
159,ATM002,0.234,0.3893,0.6989,0.7257,0
159,ATM003,0.234,0.3893,0.3734,0.7651,0
159,ATM004,0.234,0.3893,0.5135,0.7487,0
159,ATM005,0.234,0.3893,0.7591,1.0,0
159,ATM006,0.234,0.3893,0.0169,1.0,0
159,ATM007,0.234,0.3893,0.5374,1.0,0
159,ATM008,0.234,0.3893,0.3626,1.0,0
159,ATM009,0.234,0.3893,0.0813,0.0,0
159,ATM010,0.234,0.3893,0.5696,1.0,0
159,ATM011,0.234,0.3893,0.1634,0.4848,0
159,ATM012,0.234,0.3893,0.2993,0.2612,0
160,ATM001,0.5183,0.9967,0.9048,1.0,0
160,ATM002,0.5183,0.9967,0.6989,0.7257,0
160,ATM003,0.5183,0.9967,0.3734,0.7651,0
160,ATM004,0.5183,0.9967,0.5135,0.7487,0
160,ATM005,0.5183,0.9967,0.7591,1.0,0
160,ATM006,0.5183,0.9967,0.0169,1.0,0
160,ATM007,0.5183,0.9967,0.5374,1.0,0
160,ATM008,0.5183,0.9967,0.3626,1.0,0
160,ATM009,0.5183,0.9967,0.0813,0.0,0
160,ATM010,0.5183,0.9967,0.5696,1.0,1
160,ATM011,0.5183,0.9967,0.1634,0.4848,0
160,ATM012,0.5183,0.9967,0.2993,0.2612,0
161,ATM001,0.2234,0.363,0.6397,1.0,0
161,ATM002,0.2234,0.363,0.3232,0.7257,0
161,ATM003,0.2234,0.363,0.6754,0.7651,0
161,ATM004,0.2234,0.363,0.0208,0.7487,0
161,ATM005,0.2234,0.363,0.7704,1.0,0
161,ATM006,0.2234,0.363,0.5226,1.0,0
161,ATM007,0.2234,0.363,0.7336,1.0,0
161,ATM008,0.2234,0.363,0.2824,1.0,0
161,ATM009,0.2234,0.363,0.1115,0.0,0
161,ATM010,0.2234,0.363,0.2449,1.0,1
161,ATM011,0.2234,0.363,0.2302,0.4848,0
161,ATM012,0.2234,0.363,0.1498,0.2612,0
162,ATM001,0.5183,0.9967,0.6054,1.0,0
162,ATM002,0.5183,0.9967,0.0296,0.7257,0
162,ATM003,0.5183,0.9967,0.2712,0.7651,0
162,ATM004,0.5183,0.9967,0.319,0.7487,0
162,ATM005,0.5183,0.9967,0.4439,1.0,0
162,ATM006,0.5183,0.9967,0.6973,1.0,0
162,ATM007,0.5183,0.9967,0.3976,1.0,0
162,ATM008,0.5183,0.9967,0.446,1.0,0
162,ATM009,0.5183,0.9967,0.0813,0.0,0
162,ATM010,0.5183,0.9967,0.7441,1.0,1
162,ATM011,0.5183,0.9967,0.1531,0.4848,0
162,ATM012,0.5183,0.9967,0.5122,0.2612,0
163,ATM001,0.1131,0.0343,0.0445,1.0,0
163,ATM002,0.1131,0.0343,0.5927,0.7257,0
163,ATM003,0.1131,0.0343,0.5069,0.7651,0
163,ATM004,0.1131,0.0343,0.6535,0.7487,0
163,ATM005,0.1131,0.0343,0.8299,1.0,0
163,ATM006,0.1131,0.0343,0.8968,1.0,0
163,ATM007,0.1131,0.0343,0.73,1.0,0
163,ATM008,0.1131,0.0343,0.416,1.0,0
163,ATM009,0.1131,0.0343,0.1062,0.0,0
163,ATM010,0.1131,0.0343,0.4303,1.0,1
163,ATM011,0.1131,0.0343,0.2161,0.4848,0
163,ATM012,0.1131,0.0343,0.2695,0.2612,0
164,ATM001,0.2132,0.3373,0.6054,1.0,1
164,ATM002,0.2132,0.3373,0.0296,0.7257,0
164,ATM003,0.2132,0.3373,0.2712,0.7651,0
164,ATM004,0.2132,0.3373,0.319,0.7487,0
164,ATM005,0.2132,0.3373,0.4439,1.0,0
164,ATM006,0.2132,0.3373,0.6973,1.0,0
164,ATM007,0.2132,0.3373,0.3976,1.0,0
164,ATM008,0.2132,0.3373,0.446,1.0,0
164,ATM009,0.2132,0.3373,0.0813,0.0,0
164,ATM010,0.2132,0.3373,0.7441,1.0,0
164,ATM011,0.2132,0.3373,0.1531,0.4848,0
164,ATM012,0.2132,0.3373,0.5122,0.2612,0
165,ATM001,0.3308,0.6126,0.5003,1.0,1
165,ATM002,0.3308,0.6126,0.2786,0.7257,0
165,ATM003,0.3308,0.6126,0.0328,0.7651,0
165,ATM004,0.3308,0.6126,0.6784,0.7487,0
165,ATM005,0.3308,0.6126,0.4713,1.0,0
165,ATM006,0.3308,0.6126,0.3804,1.0,0
